country,tert_b_grad_rate,tert_a_grad_rate,year,education_spending,ancillary_spending,rd_spending,total_spending,partner_country,tert_percent_gdp,tert_a_percent_gdp,tert_b_percent_gdp,all_ed_percent_gdp,population,gdp_usd,gdp_usd_capita
Iceland,NA,0.52070807827688,2014,NA,NA,NA,11434.985355026,0,0.0128524486317,0.012644122246804,2.083263848961e-4,0.059571085826649994,327379,15058764000,45995.001692
Israel,NA,0.43458237138033,2014,8383.7211796982,42.582178175052,4562.8381032279,12989.141461101,0,0.015345608179802,0.013308035831974001,0.0020375723478284,0.058420666072342,8215668.000000001,282342337000,34381.468362
Italy,NA,0.28032885744392,2014,6693.9658416627,419.53961202975,4396.1802458854,11509.685699578,0,0.0096429689047262,0.0096281764250651,1.4792479661100002e-5,0.039735498692653,60320708,2200256409000,36475.976061
Japan,NA,0.45233629749394,2014,NA,NA,NA,18022.21115861,0,0.015354404276821,0.013158733452361,0.0021956708244601,0.044497315492058,127237150,5034454619000,39559.763471
Mexico,NA,0.23019346494092002,2014,NA,NA,1889.2923998323,8948.9195105047,0,0.014360955640596999,NA,NA,0.053636214778286,119936411,2173227412000,18178.397421
Netherlands,NA,0.41873539045731,2014,11947.795640078,NA,7211.172373871,19158.968013949,0,0.017307377339682,0.017266834559508,4.05427801742e-5,0.053760273949124,16865008,830318430000,49233.230349
New Zealand,NA,0.5582778431521099,2014,NA,NA,3024.7551652143,15087.560835233,0,0.018102493765153,0.015732594363556,0.0023698994015971,0.06406554857017299,4516500,168435427000,37084.794142
Norway,NA,0.39092748772009,2014,12843.187561879,215.53828557468,7902.9058374896,20961.631684943,0,0.016733076435419002,0.016369544570683,3.635318647362e-4,0.061832738457555,5137427,338506045000,65895.667611
Poland,NA,NA,2014,7653.9386198386,235.75186129815,1817.9728049125,9707.6632860493,0,0.012862714714035,0.012810379223087,5.23354104685e-5,0.046553868980604006,38483957,968368101000,25162.875509
Portugal,NA,0.35180337370165,2014,6002.0796189664,688.65638481117,5122.0555206101,11812.791524388,0,0.013565069499599,0.013565069499599,NA,0.058194228258202994,10401061.5,298951673000,28742.313125
Slovak Republic,NA,0.39701598122126003,2014,5691.0991776209,1850.8907801091,3748.3971326179,11290.387090348,0,0.010755498324811,0.010623025074843,1.3247324996840001e-4,0.038597156079596,5418649,156759089000,28930.034071
Slovenia,NA,0.38413168542688,2014,9600.097951802,303.64425843191,2163.5556666568,12067.297876891,0,0.011129470555092,0.010646417635865999,4.830529192258e-4,0.046239499822918,2061623,63653392000,30872.72888
Spain,NA,0.26122289971233,2014,8578.3793207087,565.44266703012,3345.0578581735,12488.879845912,0,0.012646282394349,0.010828143969528,0.001818138424821,0.042755926809864994,46455123,1558306999000,33544.352014
Sweden,NA,0.26773495078325,2014,10935.201252037,0,13136.582771246,24071.784023283,0,0.01691658057248,0.016560076863677,3.5650370880309997e-4,0.053720051941499,9696105,457507758000,47184.719403
Switzerland,NA,0.47728351271259,2014,12601.612441594,NA,15228.960867338,27830.573308932,0,0.013145673326745998,0.013145673326745998,NA,0.047024745547085,8188646,524917015000,64103.009758
Turkey,NA,0.31626265092064,2014,6320.1357332512,611.30922390287,1995.7394840133,8927.1844411673,0,0.017514683326217,NA,NA,0.049323036759868,77181894,1860470920000,24104.984583
United Kingdom,NA,0.49914860546954004,2014,13867.926426559,4875.1183159822,5798.5069151125,24541.551657653,0,0.018055279691072,NA,NA,0.066459318807293,64596751.99999999,2686204365000,41584.042063
United States,NA,0.38164294668815996,2014,23014.147520208,3241.7393242345,3072.3484251,29328.235269543,0,0.026795050946416002,NA,NA,0.062292375059965994,318386329,17550687000000,55081.542599
Argentina,NA,0.12616053213007,2014,NA,NA,NA,5085.0529950835,1,0.012423152863992998,NA,NA,0.056148916360526,42669500,839896688000,19683.771502
Brazil,NA,NA,2014,NA,NA,1114.3285386202,11666.285397668,1,0.0083757576737962,NA,NA,0.049239793723183,201717541,3187155079000,15800.088894
China,NA,0.22185145834406,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,1399453966,17121277096000,12517.200433
India,NA,0.31580951134380003,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,1295600768,6781021981000,5352.029977
Indonesia,NA,0.22426786533506998,2014,2561.5880608628,143.94490003515,256.6011011083,2962.1340620062,1,0.0067470904897143,NA,NA,0.034139263280012,255128076,2622251601000,10398.959732
Russian Federation,NA,0.064589281262427,2014,NA,NA,848.07815871622,8808.3462881964,1,0.012559431468825998,0.010784691503457,0.0017747399653688,0.033083784118865,143819657,3763536922000,25761.66151
Saudi Arabia,NA,0.23720979147687,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,30916603,1722861782000,56613.475043
South Africa,NA,0.12032121807466,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,54488424,682954739000,12717.613064
Australia,NA,0.59504308573572,2015,13370.421973061,788.21844803311,6185.5152947861,20344.155715881,0,0.020339663635077998,0.016287701828219,0.0040519618068594,0.059547408441552,23815995,1124892295000,47232.62912
Austria,NA,0.24579923119277003,2015,12962.795578375,175.22882469661,4417.2109584707,17555.235361543,0,0.017415377073832,0.014768424732283,0.0026469523415488,0.048634713796076,8629519,430975924000,49942.056293
Belgium,NA,0.42605897599910003,2015,10654.117905825,973.09213604194,5692.9745708364,17320.184612703,0,0.014735336689934,0.014376068674652,3.5926801528095e-4,0.057434716412447004,11238474,520877807000,46201.685891
Canada,NA,0.39689853288724003,2015,NA,NA,NA,NA,0,0.024476550140315002,0.015280013475908,0.0091965366644076,0.059515730200983,35702908,1594850842000,44670.054374
Chile,NA,0.3605235208236,2015,7960.5555495988,106.0503342213,339.26040434518,8405.8662881652,0,0.025025479111475,0.021481857965347004,0.0035436211461275,0.061396348254445,17971423,407878248000,22603.768381
Czech Republic,NA,0.36632243712367,2015,6287.1219401477,77.902706999116,4525.6893789381,10890.714026085,0,0.011562831789242,0.011510932819939,5.1898969303594e-5,0.038025817401181,10542942,357503881000,33909.309243
Denmark,NA,0.53461919444462,2015,NA,NA,NA,NA,0,NA,NA,NA,NA,5678348,278748365000,49058.142344
Estonia,NA,NA,2015,8401.2909624516,3.0297014964102,4463.1780267765,12867.498690724,0,0.017741809528439,0.017741809528439,NA,0.047333558452973004,1314608,38378235000,29222.748082
Finland,NA,0.49628808674784997,2015,10391.1333720502,0,7200.1022452358,17591.235617286,0,0.01725648814019,0.01725648814019,NA,0.057283149155655,5479528,232867602000,42490.211049
France,NA,NA,2015,9869.7738966371,768.41739215221,5506.5641606084,16144.755449398,0,0.014641495950995,0.011528622855354,0.0031128730956416,0.052070258398910003,66512558,2718495127000,40829.893311
Germany,NA,0.32270190104625,2015,9137.2115095035,880.32225211067,7018.0369783688,17035.570739983,0,0.012237449314588,0.012236683549537,7.657650517286799e-7,0.042201815232632,81686608,3889081896000,47609.557159
Greece,NA,NA,2015,NA,NA,1493.0602456581,4094.5259540027,0,0.0098871315229289,0.0098871315229289,NA,0.038428213451283,10820883,289570644000,26760.152201
Hungary,NA,0.26500930151375,2015,6452.4359413002,615.14761491243,1693.8786309295,8761.4621871421,0,0.008831131420005401,0.0086687099227916,1.6242149721373998e-4,0.037637860670421,9843025,263858068000.00003,26806.595306
Iceland,NA,NA,2015,12670.651776003,0,0,12670.651776003,0,0.012817543807995999,0.012621502859953998,1.9604094804175e-4,0.0582890725607,330818,16276450000,49203.294991
Israel,NA,0.42090683349427005,2015,7068.8412995279,39.952975547944,3894.3840713943,11003.17834647,0,0.014687798296979,0.012348072887446,0.0023397254095335,0.059711168760359,8380148.999999999,297241715000,35482.650947
Italy,NA,0.28471726631023,2015,6945.0939310733,406.44753260108,3905.5322816332,11257.073745308,0,0.009231212207675,0.0092179957869478,1.3216420727228e-5,0.039320108528441,60229599,2240922483000,37206.331822
Japan,NA,0.45479706601467,2015,NA,NA,NA,19289.16196474,0,0.013877861519323,0.011778994932166999,0.0020988665871565,0.040735680163897996,127094745,5199915223000,40908.781547
Mexico,NA,0.23780879777653,2015,NA,NA,1765.7749475498,8169.6572856701,0,0.014148100557233001,NA,NA,0.052717844590747,121347800,2230188940000,18454.801482
Netherlands,NA,0.4424689156833,2015,12106.851842016,NA,7179.3534620876,19286.205304104,0,0.017254599427162,0.017215254278875002,3.934514828724e-5,0.053580707757886994,16939925,851884697000,50288.352815
New Zealand,NA,0.5666617954491899,2015,NA,NA,2958.7770629185,15165.73300466,0,0.017561468421895,0.015062324958255999,0.0024991434636392,0.063038959278195,4609400,172758809000,37246.951138
Norway,NA,0.39211313248415003,2015,12120.315046571,242.9878813504,8609.6654942392,20972.968422161,0,0.017387160477246998,0.016937984732731,4.4917574451590006e-4,0.063743555973372,5189898,313230601000,60352.716908
Poland,NA,NA,2015,7436.9007751633,210.02791102071,2040.4634127452,9687.392098929,0,0.013733195307062001,0.013701942112997,3.1253194065125e-5,0.046050334695109996,38454576,1020392781000,26534.723216
Portugal,NA,0.34650127569696,2015,6868.2528710915,608.47667375836,4289.1665161457,11765.896060996,0,0.012882039949994999,0.012882039949994999,NA,0.052280043283547996,10358076,307230008000,29660.845901
Slovak Republic,NA,0.38017627787754,2015,7989.596483995,1855.48457834,6028.8208565558,15873.901918891,0,0.015747242166544998,0.015615839195691,1.3140297085383e-4,0.044373866664686006,5423800.5,162523467000,29972.9225
Slovenia,NA,0.43031979707402,2015,7755.111773288,320.11077432902,2132.8439794698,10208.066527087,0,0.010356945887348,0.0098715944939505,4.0188534385927e-4,0.04314056552127601,2063076.9999999998,65265909000,31631.838376
Spain,NA,0.31125898515138,2015,8807.0376029773,520.50060964143,3277.6984146134,12605.236627232,0,0.012801250557871,0.010951306391308,0.0018499441665633001,0.04353332506171301,46410149,1621069826000,34929.20969
Sweden,NA,0.26303047770504,2015,11297.491027156,0,13119.952088731,24417.443115888,0,0.016190714215567,0.015844754348954,3.4595986661288997e-4,0.052651948708921,9799183,481170723000,49103.0618
Switzerland,NA,0.47938575409848,2015,NA,NA,14282.081330772,NA,0,NA,NA,NA,NA,8282398.000000001,546805519000,66020.20952
Turkey,NA,0.36345899683238003,2015,6295.8781314456,722.33264415035,1882.4648213548,8900.6755969509,0,0.016529457917503,NA,NA,0.047819516539720996,78218488,2022397778000,25855.912681
United Kingdom,NA,0.44384465408722,2015,18429.315571479,2096.4089532822,5794.3285477981,26320.05307256,0,0.018677846589143,0.018184354406475,4.934921826679299e-4,0.062289286841084,65110034,2794323894000,42916.969653
United States,NA,0.38999115444489,2015,23447.680515748,3369.5154576452,3186.0482115418,30003.244184935,0,0.025762981470958998,NA,NA,0.060903764433748,320738994,18206023000000,56731.074605
Argentina,NA,0.12493605140167001,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,43131966,867176759000,20105.198994
Brazil,NA,NA,2015,NA,NA,NA,14261.2137540076,1,0.0095883672717758,NA,NA,0.050198638296029004,203475683,3014754849000,14816.290598
China,NA,0.26430881432298997,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,1406847868,17796747039000,12946.666743
India,NA,NA,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,1310152392,7155724182000,5577.337632
Indonesia,NA,0.16633554960437,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,255587900,2647706549000,10364.397282
Russian Federation,NA,0.10815701435824,2015,NA,NA,842.44114420592,8369.1053909545,1,0.011481544386991,0.01017968788679,0.0013018565002009,0.030871998718760996,146406004,3526234314000,24085.312853
Saudi Arabia,NA,0.29330568570572,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,31717676,1541832118000,49491.35095
South Africa,NA,0.12026587903198999,2015,NA,NA,NA,NA,1,NA,NA,NA,NA,55319826,695228551000,12772.251817
Australia,NA,0.59767412738884,2016,10030.816,759.96118,5378.7603,16169.537,0,0.019084477,0.016253512,0.0028309643,0.058264322,24190907,1213189412000,50150.652199
Austria,NA,0.25012568421436,2016,13424.488,171.29523,4735.8608,18331.645,0,0.017502042,0.014821244,0.0026807973,0.048932346,8739806,460282647000,52665.087457
Belgium,NA,0.43903480819812996,2016,10838.964,1009.321,6320.5078,18168.793,0,0.014964283,0.014588304000000002,3.759791e-4,0.057701066,11295003,550677566000,48599.202676
Canada,NA,0.37593797908134,2016,15719.765,1187.2676,6793.439,23700.471,0,0.023458957,0.01743026,0.0061005748,0.058762593,36109487,1678093396000,46472.368771
Chile,NA,0.3591661046458,2016,9205.1553,66.146744,497.74857,9769.0508,0,0.027024166,0.02316207,0.0038620954,0.06310982799999999,18167147,426776809000,23349.677001
Czech Republic,NA,0.35298343286345996,2016,6307.3228,81.183968,3620.5146,10009.021,0,0.009498586100000001,0.0094540748,4.45113e-5,0.034616582,10565284,381420335000,36101.285601
Denmark,NA,0.56547883150745,2016,NA,NA,NA,NA,0,NA,NA,NA,NA,5724456,297719060000,51967.020438
Estonia,NA,NA,2016,9236.0088,0.61727971,3672.1199,12908.746,0,0.015431591,0.015431591,NA,0.044471513,1315790,41201029000,31310.152103
Finland,NA,0.48230723310583,2016,10314.022,0,7226.4814,17540.504,0,0.016735313,0.016735313,NA,0.055494981,5495297,246928493000,44934.488245
France,NA,NA,2016,10254.929,775.73187,5142.542,16173.203,0,0.014487644,0.011386056,0.0031015881,0.051766112,66688563,2864105631000,42855.944562
Germany,NA,0.32448210892615004,2016,8865.5791,997.88928,7565.2817,17428.75,0,0.01212256,0.012121831000000001,7.287e-7,0.041669466,82348669,4165169905000,50579.483717
Greece,NA,0.44755926501669,2016,NA,NA,NA,NA,0,NA,NA,NA,NA,10775966,296466614000,27511.777671
Hungary,NA,0.2552325807467,2016,8576.624,964.43103,1746.6152,11287.67,0,0.010733166999999998,0.010439484,2.936828e-4,0.043037650000000004,9814026,274278757999.99997,27947.637585
Iceland,NA,0.50991219730329,2016,NA,NA,NA,14550.76,0,0.01264418,0.012389054,2.551265e-4,0.055760500000000005,335435,17939411000,53486.615773
Israel,NA,0.42435957361233,2016,7008.2026,41.33947,4103.7173,11153.26,0,0.014077213,0.011867840000000001,0.0022093732,0.059502251,8546009,323408139000,37854.845318
Italy,NA,0.29596532140752996,2016,7160.1172,417.01126,4011.7432,11588.871,0,0.0089313716,0.0089067756,2.4595900000000003e-5,0.036331925,60115220,2420672141000,40267.222623
Japan,NA,0.45222467320261006,2016,NA,NA,NA,19190.523,0,0.013848666,0.011709224,0.0021394423,0.040443714,126932772,5158900414000,40642.704531
Mexico,NA,0.28395120834221,2016,NA,NA,1482.5607,7347.3394,0,0.013659053999999999,NA,NA,0.050791727,122715165,2383253082000,19516.145022
Netherlands,NA,0.44496372585574,2016,12516.996,NA,6995.6401,19512.637,0,0.016948487,0.016906082,4.24048e-5,0.052206994,17030314,890488555000,52289.404292
New Zealand,NA,0.54444018011451,2016,NA,NA,3023.7693,14933.351,0,0.017436078,0.015101207,0.0023348704,0.064185347,4714100,188355645000,39719.042939
Norway,NA,0.39889245493917996,2016,13681.294,368.94275,7942.6709,21992.906,0,0.019095602,0.018646377999999998,4.492235e-4,0.064995621,5236152,308522085000,58923.240139
Poland,NA,NA,2016,7222.4053,47.821438,1707.1216,8977.3486,0,0.011858599000000001,0.011851743999999999,6.8554e-6,0.043632816,38426809,1075392661000.0001,27985.340009
Portugal,NA,0.34055944733925997,2016,7956.1636,424.09796,2633.3413,11013.603,0,0.011523015999999999,0.011300909999999999,2.221064e-4,0.050383855000000005,10325451.5,326364379000,31607.610185
Slovak Republic,NA,0.34759673972289,2016,7004.1377,1811.9868,2596.7942,11412.919,0,0.0099983981,0.0098960243,1.023738e-4,0.036954232999999996,5430797.5,160999993000,29645.701303
Slovenia,NA,NA,2016,8606.5986,367.09781,2283.5803,11257.277,0,0.010351984000000002,0.0100346,3.173834e-4,0.042628138,2064241,70079359000,33942.76789
Spain,NA,0.32923066957731,2016,8891.3008,524.69598,3198.1729,12614.17,0,0.012405879,0.010589610000000001,0.0018162691,0.043024054,46449874,1733213640000,37313.634913
Sweden,NA,0.2615065975566,2016,11137.096,0,13203.929,24341.023,0,0.01612274,0.015789613,3.3312710000000004e-4,0.054104263,9923086,500423665000,50430.174559
Switzerland,NA,0.47376264338277996,2016,NA,NA,NA,NA,0,NA,NA,NA,NA,8373334,570267342000,68105.138178
Turkey,NA,0.34092391972443,2016,NA,NA,1893.442,10519.344,0,0.019048768,NA,NA,0.054399920000000004,79277971,2116398302999.9998,26695.909373
United Kingdom,NA,0.4565197374897,2016,16297.482,2107.0996,5366.8892,23771.471,0,0.017487846,0.015863688,0.0016241585999999999,0.061679703,65648054,2928594414000,44610.565649
United States,NA,0.40162628590815996,2016,22473.709,4075.822,3615.5225,30165.053,0,0.0246351,NA,NA,0.059946865999999994,323071755,18695106000000,57846.274282
Argentina,NA,0.13116930723648001,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,43590368,885227529000,20307.870053
Brazil,NA,NA,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,205156587,2939094210000,14326.10209
China,NA,0.30985695664874,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,1414049353,18712097153000,13532.915183
India,NA,0.28394907539631,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,1324517250,7665672881000,5901.21084
Indonesia,NA,0.19279314896351998,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,258496500.00000003,2744896640000,10610.141435
Russian Federation,NA,0.33607257721948997,2016,NA,NA,786.17163,8478.9678,1,0.011493488999999999,0.0097344815,0.0017590074999999999,0.031021334,146674542,3538975300000,24128.081806
Saudi Arabia,NA,NA,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,31787580,1475671786000,46289.737315
South Africa,NA,0.12816905508068,2016,NA,NA,NA,NA,1,NA,NA,NA,NA,56140764,707743902000,12827.603574
Australia,NA,0.33653141021728517,2017,13568.363,745.93018,6121.4556,20435.75,0,0.020105989,0.017636105,0.0024698833,0.059779444,24601860,1247296036000,50699.175108
Austria,NA,0.2614546203613281,2017,13527.591,183.34335,5378.0776,19089.012,0,0.017089035,0.014516428999999999,0.0025726062,0.047724428000000006,8795073,476590588000,54188.360666
Brazil,NA,0.33304386138916015,2017,NA,NA,NA,NA,1,NA,NA,NA,NA,206804741,3018705989000,14596.889676
Canada,NA,0.47889957427978513,2017,NA,NA,NA,24671.09,0,0.023139371,0.017031047,0.0061829192,0.059010967,36545295,1765763154000,48316.716527
Chile,NA,0.15632823944091798,2017,8765.7891,313.13611,530.86914,9609.7949,0,0.027171965,0.023309869,0.0038620955,0.063283222,18419192,451984540000,24402.005375
Estonia,NA,0.3356835556030273,2017,8948.96,668.93048,4962.438,14580.328,0,0.014903599,0.014903599,NA,0.043873825000000005,1317384,44556482000,33867.803542
Finland,NA,0.43280941009521484,2017,9873.5215,0,7856.2041,17729.727,0,0.015664136,0.015664136,NA,0.051939344,5508209,262026563000,47570.270354
France,NA,0.4076146697998047,2017,10831.212,807.21582,5313.105,16951.533,0,0.014548620000000002,0.011445742000000002,0.0031028778000000003,0.052000708,66883314,2983010673000,44445.59677
Iceland,NA,0.35531272888183596,2017,NA,NA,NA,16270.384,0,0.012811452999999999,0.012557973,2.534794e-4,0.058063583999999994,343399,19106258000,55638.491978
Israel,NA,0.600230827331543,2017,8337.6768,43.858391,3928.9263,12310.461,0,0.014789762,0.01250044,0.0022893224,0.062118417,8713268,340875782000,39137.375997
Netherlands,NA,0.27982860565185547,2017,13104.235,NA,7340.8452,20445.08,0,0.016873387,0.016823638999999998,4.97486e-5,0.051669244,17131295,943739619000,55089.58143
New Zealand,NA,0.3453314971923828,2017,NA,NA,3312.5317,16067.971,0,0.017361111,0.015206653,0.0021544584,0.063325413,4813600,203544585000,42074.660571
Norway,NA,0.43523704528808593,2017,13071.599,342.79578,10024.157,23438.551,0,0.019531151,0.019038801,4.923492000000001e-4,0.06633411,5276965,337993785000,64050.366694
Portugal,NA,0.29742544174194335,2017,8713.7471,411.96298,2662.592,11788.302,0,0.011724110999999999,0.011472867,2.512448e-4,0.051653672000000005,10300300,340370325000,33044.70015
Slovenia,NA,0.23788753509521485,2017,NA,NA,2484.8665,12787.103,0,0.010346508999999999,0.009960514299999999,3.859952e-4,0.04235565399999999,2066161.0000000002,75438709000,36517.579273
Sweden,NA,0.41826194763183594,2017,11927.526,0,13656.525,25584.051,0,0.015682677,0.015353963,3.287144e-4,0.054362502,10057695,522476825000,51947.942867
Switzerland,NA,0.3865208053588867,2017,NA,NA,17443.971,NA,0,NA,NA,NA,NA,8451834,584052298000,69103.567686
United Kingdom,NA,0.717917709350586,2017,20636.506,1654.493,5853.0928,28144.092,0,0.019579528,0.018273918,0.0013056093999999998,0.06263125600000001,66040229,3063307239000,46385.63354
United States,NA,0.3849129104614258,2017,24838.588,4314.0791,3910.6831,33063.352,0,0.025835241999999998,NA,NA,0.061338275,325122128,19479623000000,59896.756042
Australia,NA,0.6993156,2018,12804.99,821.7681,7020.363,20647.12,0,0.01881311,0.0171922,0.001620915,0.059037389999999995,24982688,1321782233000,52907.901588
Austria,NA,0.4159391,2018,NA,NA,5471.767,20452.26,0,0.01734839,0.01485866,0.002489734,0.046907620000000004,8837707,504436213000,57077.725327
Belgium,NA,0.37310859999999996,2018,12460.96,902.8652,7106.938,20470.76,0,0.015174859999999998,0.014840230000000001,3.34628e-4,0.05644205,11403740,601332098000,52623.794383
Canada,NA,NA,2018,NA,NA,NA,24495.75,0,0.02326779,0.01686498,0.006481509,0.05865973,37065178,1862154108000,50239.988278
Chile,NA,0.44417,2018,8139.644,257.4095,415.7731,8812.826,0,0.0238109,0.020117859999999998,0.003693038,0.0657214,18751405,463368859000,24686.142367
Czech Republic,NA,0.3203866,2018,10526.07,99.47785,5522.025,16147.57,0,0.01193145,0.011879269999999999,5.2178e-5,0.04099013,10626430,437252426000,41147.631528
Denmark,NA,0.49555459999999996,2018,10536.43,4.069476,9143.741,19684.24,0,0.01717123,0.01526403,0.0019071949999999998,0.051504219999999996,5789957,332882716000,57453.005832
Estonia,NA,0.3199954,2018,9733.906,929.3188,6769.297,17432.52,0,0.01616957,0.01616957,NA,0.047194589999999995,1321977,47801151000,36236.794279
Finland,NA,0.41055410000000003,2018,9936.142,0,8234.119,18170.26,0,0.01533941,0.01533941,NA,0.05142745,5515525,274158014000.00003,49700.52107
France,NA,NA,2018,11284.62,805.3223,5330.269,17420.21,0,0.01469679,0.01161464,0.0030821539999999997,0.051794849999999996,67068133,3128336847000,46419.314271
Germany,NA,0.3341986,2018,9739.289,1053.609,8530.75,19323.65,0,0.01241732,0.0124166,7.16e-7,0.042501119999999996,82905788,4571615756000,55142.158063
Greece,NA,0.38129759999999996,2018,NA,NA,1400.287,3503.162,0,0.008610293,0.008610293,NA,0.03717172,10732877,318261341000,29652.89144
Hungary,NA,0.2501912,2018,10754.14,866.559,2116.886,13737.58,0,0.0106907,0.01052593,1.6477499999999998e-4,0.03838589,9775566,311477646000,31862.882417
Iceland,NA,0.35380659999999997,2018,NA,NA,NA,15675.46,0,0.01181005,0.011435029999999999,3.7502e-4,0.05756846,352722,20569786000,58320.911643
Israel,NA,NA,2018,8377.513,38.83049,3919.905,12336.25,0,0.01409172,0.01184309,0.002248631,0.062431650000000005,8882764,361441284000,40698.264187
Italy,NA,0.3459509,2018,7684.095,497.8015,4123.222,12305.12,0,0.009025608000000001,0.008992221,3.3387e-5,0.04097569,59877216,2605347639000,43511.514215
Japan,NA,0.7095811000000001,2018,NA,NA,NA,19309.18,0,0.01381229,0.01173824,0.002074049,0.03962291,126443180,5363113046000,42415.262579
Mexico,NA,0.2844782,2018,NA,NA,896.6316,7907.089,0,0.01425821,NA,NA,0.04642822,125327797,2556475190000,20519.57785
Netherlands,NA,0.4521383,2018,13516.97,NA,7381.311,20898.28,0,0.01675509,0.016675640000000002,7.944700000000001e-5,0.051569710000000005,17231622,997729784000,57899.824961
New Zealand,NA,0.5177328,2018,NA,NA,3523.067,17923.29,0,0.01709438,0.0154289,0.0016654810000000001,0.061647879999999995,4900600,215287748000,43738.114648
Norway,NA,0.4410657,2018,15968.18,81.68256,9378.079,25427.95,0,0.01960702,0.019098900000000002,5.081220000000001e-4,0.06619115,5311916,370296235000,69709.381608
Poland,NA,NA,2018,8081.94,261.3729,2848.507,11191.82,0,0.01195564,0.011950579999999999,5.0580000000000005e-6,0.04407162,38413139,1214376603000,31613.688164
Portugal,NA,0.442758,2018,8422.829,435.9332,2920.515,11779.28,0,0.011438740000000001,0.011191169999999999,2.47569e-4,0.049602709999999994,10283822,359232261000,34931.85988
Slovak Republic,NA,0.31069389999999997,2018,7455.331,2068.687,2589.338,12113.36,0,0.009268459,0.009149296,1.19163e-4,0.03688111,5446770.5,171741587000,31535.3008
Slovenia,NA,0.458658,2018,NA,NA,3050.35,14060.44,0,0.010309839999999999,0.009898444,4.11395e-4,0.04206381000000001,2070050.0000000002,80709873000,38953.468586
Spain,NA,0.5484536,2018,9718.297,643.5898,3438.551,13800.44,0,0.01264119,0.010749,0.0018921850000000002,0.04284289,46728814,1904060525000,40747.03298
Sweden,NA,0.28103459999999997,2018,12127.27,0,14020.03,26147.3,0,0.01563825,0.01528227,3.55972e-4,0.05541844,10175215,544916383999.99994,53553.312077
Switzerland,NA,0.38694229999999996,2018,NA,NA,17530.32,NA,0,NA,NA,NA,NA,8514327,610234706000,71671.505477
Turkey,NA,0.5055324999999999,2018,8037.437,138.9591,1831.709,10008.1,0,0.01698769,NA,NA,0.05070236,81407211,2301106178000,28266.686871
United Kingdom,NA,0.4760016,2018,22082.68,1726.465,6102.176,29911.32,0,0.020287239999999998,0.018847700000000002,0.001439541,0.061430610000000004,66435550.00000001,3181006985000,47880.772251
United States,NA,NA,2018,25533.78,4435.338,4066.422,34035.54,0,0.02523093,NA,NA,0.060217309999999996,326838199,20527159000000,62783.978541
Argentina,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,44494502,1036982075000,23305.847425
Brazil,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,208494900,3146320981000,15090.63762
China,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,1427647789,21739076019000,NA
Indonesia,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,264161600.00000003,3116958911000,NA
Russian Federation,NA,NA,2018,NA,NA,948.0637,9024.109,1,0.009988661,0.008587351,0.001327471,0.03364509,146830572,4211362883999.9995,28681.779438
Saudi Arabia,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,33413660,1642519382000,49157.12264
South Africa,NA,NA,2018,NA,NA,NA,NA,1,NA,NA,NA,NA,57859351,747322178000,13198.249784
